name_a,name_b,severity,sources
Dihydroergotamine,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Dihydroergotamine,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Dihydroergotamine,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Diltiazem,Midazolam,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Quinidine,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Clarithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Simvastatin,severe,ndf-rt+openfda(a_in_b_label)
Diltiazem,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Rifapentine,reported,ndf-rt+openfda(a_in_b_label)
Diltiazem,Cilostazol,reported,ndf-rt+openfda(a_in_b_label)
Diltiazem,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Dofetilide,reported,ndf-rt+openfda(a_in_b_label)
Diltiazem,Atorvastatin,reported,ndf-rt+openfda(a_in_b_label)
Diltiazem,Atazanavir,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Ranolazine,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Everolimus,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Fingolimod,moderate,ndf-rt+openfda(a_in_b_label)
Diltiazem,Lurasidone,reported,ndf-rt+openfda(a_in_b_label)
Disopyramide,Flecainide,reported,ndf-rt+openfda(a_in_b_label)
Disopyramide,Procainamide,moderate,ndf-rt+openfda(a_in_b_label)
Disopyramide,Propafenone,severe,ndf-rt+openfda(b_in_a_label)
Disopyramide,Propranolol,reported,ndf-rt+openfda(a_in_b_label)
Disopyramide,Quinidine,moderate,ndf-rt+openfda(b_in_a_label)
Disopyramide,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Disopyramide,Clarithromycin,severe,ndf-rt+openfda(a_in_b_label)
Disopyramide,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Disopyramide,Sotalol,severe,ndf-rt+openfda(a_in_b_label)
Disopyramide,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Disopyramide,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Disopyramide,Bisoprolol,reported,ndf-rt+openfda(a_in_b_label)
Disopyramide,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Disopyramide,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Disopyramide,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Dopamine,Doxepin,severe,ndf-rt+openfda(b_in_a_label)
Dopamine,Imipramine,severe,ndf-rt+openfda(b_in_a_label)
Dopamine,Nortriptyline,severe,ndf-rt+openfda(b_in_a_label)
Dopamine,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Dopamine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Dopamine,Desflurane,moderate,ndf-rt+openfda(b_in_a_label)
Dopamine,Sevoflurane,moderate,ndf-rt+openfda(b_in_a_label)
Dopamine,Cabergoline,severe,ndf-rt+openfda(a_in_b_label)
Dopamine,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Dopamine,Ergonovine,reported,ndf-rt+openfda(b_in_a_label)
Dopamine,Rasagiline,severe,ndf-rt+openfda(a_in_b_label)
Doxazosin,Tadalafil,moderate,ndf-rt+openfda(a_in_b_label)
Doxazosin,Sildenafil,severe,ndf-rt+openfda(a_in_b_label)
Doxepin,Fluoxetine,moderate,ndf-rt+openfda(b_in_a_label)
Doxepin,Quinidine,reported,ndf-rt+openfda(b_in_a_label)
Doxepin,Sertraline,moderate,ndf-rt+openfda(b_in_a_label)
Doxepin,Paroxetine,moderate,ndf-rt+openfda(b_in_a_label)
Doxepin,Citalopram,moderate,ndf-rt+openfda(b_in_a_label)
Doxepin,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Doxepin,Escitalopram,moderate,ndf-rt+openfda(b_in_a_label)
Doxorubicin,Trastuzumab,moderate,ndf-rt+openfda(b_in_a_label)
Doxorubicin,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Enalapril,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Enalapril,Sirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Enalapril,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Enalapril,Temsirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Enalapril,Everolimus,moderate,ndf-rt+openfda(b_in_a_label)
Fenoprofen,Lithium,moderate,ndf-rt+openfda(b_in_a_label)
Fenoprofen,Methotrexate,moderate,ndf-rt+openfda(b_in_a_label)
Fenoprofen,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Fenoprofen,Pemetrexed,severe,ndf-rt+openfda(b_in_a_label)
Flecainide,Fluoxetine,moderate,ndf-rt+openfda(a_in_b_label)
Flecainide,Procainamide,severe,ndf-rt+openfda(a_in_b_label)
Flecainide,Propranolol,moderate,ndf-rt+openfda(b_in_a_label)
Flecainide,Quinidine,moderate,ndf-rt+openfda(a_in_b_label)
Flecainide,Sotalol,severe,ndf-rt+openfda(a_in_b_label)
Flecainide,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Flecainide,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Flecainide,Cinacalcet,severe,ndf-rt+openfda(a_in_b_label)
Flecainide,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Flecainide,Darifenacin,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Imipramine,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Metoclopramide,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Metoprolol,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Midazolam,reported,ndf-rt+openfda(b_in_a_label)
Fluoxetine,Nortriptyline,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Propafenone,severe,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Selegiline,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Thioridazine,severe,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Trimipramine,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Vinblastine,severe,ndf-rt+openfda(b_in_a_label)
Fluoxetine,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Paroxetine,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Risperidone,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Fluoxetine,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Venlafaxine,moderate,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Tramadol,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Fosphenytoin,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Escitalopram,reported,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Atomoxetine,severe,ndf-rt+openfda(a_in_b_label)
Fluoxetine,Tetrabenazine,moderate,ndf-rt+openfda(a_in_b_label)
Fluphenazine,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Flurazepam,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Ganciclovir,Didanosine,moderate,ndf-rt+openfda(b_in_a_label)
Gentamicin Sulfate,Succinylcholine,reported,ndf-rt+openfda(b_in_a_label)
Gentamicin Sulfate,Tubocurarine,reported,ndf-rt+openfda(b_in_a_label)
Gentamicin Sulfate,Vancomycin,reported,ndf-rt+openfda(b_in_a_label)
Guanfacine,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Hydromorphone,Nalbuphine,moderate,ndf-rt+openfda(b_in_a_label)
Hydromorphone,Tranylcypromine,moderate,ndf-rt+openfda(b_in_a_label)
Hydromorphone,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Idarubicin,Trastuzumab,moderate,ndf-rt+openfda(b_in_a_label)
Imipramine,Methylphenidate,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Norepinephrine,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Procarbazine,severe,ndf-rt+openfda(a_in_b_label)
Imipramine,Quinidine,reported,ndf-rt+openfda(b_in_a_label)
Imipramine,Selegiline,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Sertraline,moderate,ndf-rt+openfda(b_in_a_label)
Imipramine,Paroxetine,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Imipramine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Imipramine,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Imipramine,Tramadol,reported,ndf-rt+openfda(b_in_a_label)
Kanamycin,Vecuronium,reported,ndf-rt+openfda(a_in_b_label)
Ketamine,Memantine,severe,ndf-rt+openfda(a_in_b_label)
Labetalol,Verapamil,reported,ndf-rt+openfda(b_in_a_label)
Leucovorin,Capecitabine,moderate,ndf-rt+openfda(a_in_b_label)
Leucovorin,Glucarpidase,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Thioridazine,moderate,ndf-rt+openfda(b_in_a_label)
Lithium,Tolmetin,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Nabumetone,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Fosinopril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Quinapril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Oxaprozin,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Benazepril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Torsemide,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Losartan,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Trandolapril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Valsartan,severe,ndf-rt+openfda(a_in_b_label)
Lithium,Irbesartan,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Celecoxib,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Telmisartan,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Candesartan,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Perindopril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Meloxicam,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Meclofenamate,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Moexipril,moderate,ndf-rt+openfda(a_in_b_label)
Lithium,Azilsartan,moderate,ndf-rt+openfda(a_in_b_label)
Maprotiline,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Medroxyprogesterone,Ritonavir,severe,ndf-rt+openfda(b_in_a_label)
Medroxyprogesterone,Efavirenz,reported,ndf-rt+openfda(b_in_a_label)
Medroxyprogesterone,Modafinil,reported,ndf-rt+openfda(b_in_a_label)
Medroxyprogesterone,Oxcarbazepine,moderate,ndf-rt+openfda(b_in_a_label)
Medroxyprogesterone,Bosentan,moderate,ndf-rt+openfda(b_in_a_label)
Mefloquine,Quinidine,severe,ndf-rt+openfda(a_in_b_label)
Mefloquine,Quinine,moderate,ndf-rt+openfda(a_in_b_label)
Mefloquine,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Mefloquine,Halofantrine,severe,ndf-rt+openfda(b_in_a_label)
Meperidine,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Meperidine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Meperidine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Meperidine,Citalopram,severe,ndf-rt+openfda(a_in_b_label)
Meperidine,Linezolid,reported,ndf-rt+openfda(b_in_a_label)
Meperidine,Venlafaxine,reported,ndf-rt+openfda(a_in_b_label)
Meperidine,Rasagiline,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Nalbuphine,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Naloxone,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Naltrexone,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Pentazocine,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Thioridazine,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Didanosine,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Sertraline,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Nevirapine,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Methadone,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Methadone,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Fluvoxamine,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Methadone,Rasagiline,severe,ndf-rt+openfda(a_in_b_label)
Methadone,Telaprevir,reported,ndf-rt+openfda(b_in_a_label)
Methamphetamine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Methotrexate,Penicillin,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Piperacillin,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Tolmetin,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Nabumetone,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Foscarnet,reported,ndf-rt+openfda(a_in_b_label)
Methotrexate,Oxaprozin,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Lansoprazole,severe,ndf-rt+openfda(a_in_b_label)
Methotrexate,Cidofovir,reported,ndf-rt+openfda(a_in_b_label)
Methotrexate,Acitretin,severe,ndf-rt+openfda(a_in_b_label)
Methotrexate,Celecoxib,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Rabeprazole,severe,ndf-rt+openfda(a_in_b_label)
Methotrexate,Meloxicam,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Pantoprazole,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Esomeprazole,severe,ndf-rt+openfda(a_in_b_label)
Methotrexate,Natalizumab,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Meclofenamate,moderate,ndf-rt+openfda(a_in_b_label)
Methotrexate,Dexlansoprazole,severe,ndf-rt+openfda(a_in_b_label)
Methylphenidate,Selegiline,severe,ndf-rt+openfda(b_in_a_label)
Methylphenidate,Tranylcypromine,severe,ndf-rt+openfda(b_in_a_label)
Methylphenidate,Desflurane,moderate,ndf-rt+openfda(b_in_a_label)
Methylphenidate,Sevoflurane,moderate,ndf-rt+openfda(b_in_a_label)
Methylphenidate,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Metoclopramide,Atovaquone,moderate,ndf-rt+openfda(a_in_b_label)
Metoclopramide,Paroxetine,moderate,ndf-rt+openfda(b_in_a_label)
Metoclopramide,Cabergoline,severe,ndf-rt+openfda(a_in_b_label)
Metoclopramide,Rivastigmine,severe,ndf-rt+openfda(a_in_b_label)
Metoclopramide,Fosfomycin,severe,ndf-rt+openfda(a_in_b_label)
Metoprolol,Propafenone,reported,ndf-rt+openfda(a_in_b_label)
Metoprolol,Quinidine,moderate,ndf-rt+openfda(a_in_b_label)
Metoprolol,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Metoprolol,Felodipine,reported,ndf-rt+openfda(a_in_b_label)
Metoprolol,Fingolimod,reported,ndf-rt+openfda(b_in_a_label)
Mexiletine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Mexiletine,Tizanidine,severe,ndf-rt+openfda(a_in_b_label)
Mexiletine,Rifapentine,moderate,ndf-rt+openfda(a_in_b_label)
Mexiletine,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Mexiletine,Fosphenytoin,reported,ndf-rt+openfda(a_in_b_label)
Midazolam,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Midazolam,Clarithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Midazolam,Itraconazole,reported,ndf-rt+openfda(a_in_b_label)
Midazolam,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Midazolam,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Midazolam,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Midazolam,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Midazolam,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Midazolam,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Midazolam,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Midazolam,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Mitoxantrone,Fingolimod,moderate,ndf-rt+openfda(a_in_b_label)
Nafcillin,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Nafcillin,Axitinib,severe,ndf-rt+openfda(a_in_b_label)
Nalbuphine,Oxycodone,reported,ndf-rt+openfda(a_in_b_label)
Nalbuphine,Oxymorphone,moderate,ndf-rt+openfda(a_in_b_label)
Naltrexone,Tramadol,reported,ndf-rt+openfda(b_in_a_label)
Nicardipine,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Norepinephrine,Nortriptyline,moderate,ndf-rt+openfda(b_in_a_label)
Norepinephrine,Protriptyline,moderate,ndf-rt+openfda(b_in_a_label)
Norepinephrine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Norepinephrine,Desflurane,severe,ndf-rt+openfda(b_in_a_label)
Norepinephrine,Sevoflurane,severe,ndf-rt+openfda(b_in_a_label)
Norepinephrine,Linezolid,reported,ndf-rt+openfda(b_in_a_label)
Nortriptyline,Quinidine,reported,ndf-rt+openfda(b_in_a_label)
Nortriptyline,Sertraline,moderate,ndf-rt+openfda(b_in_a_label)
Nortriptyline,Paroxetine,reported,ndf-rt+openfda(a_in_b_label)
Nortriptyline,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Nortriptyline,Rifapentine,moderate,ndf-rt+openfda(a_in_b_label)
Nortriptyline,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Nortriptyline,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Nortriptyline,Tramadol,reported,ndf-rt+openfda(b_in_a_label)
Ondansetron,Anagrelide,severe,ndf-rt+openfda(a_in_b_label)
Ondansetron,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Oxycodone,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Oxycodone,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Oxycodone,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Oxycodone,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Pargyline,Rizatriptan,moderate,ndf-rt+openfda(a_in_b_label)
Pentazocine,Selegiline,moderate,ndf-rt+openfda(a_in_b_label)
Pentazocine,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Procainamide,Quinidine,moderate,ndf-rt+openfda(a_in_b_label)
Procainamide,Azithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Procainamide,Clarithromycin,severe,ndf-rt+openfda(a_in_b_label)
Procainamide,Sotalol,severe,ndf-rt+openfda(a_in_b_label)
Procainamide,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Procainamide,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Procainamide,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Procainamide,Tetrabenazine,reported,ndf-rt+openfda(a_in_b_label)
Procaine,Quinine,severe,ndf-rt+openfda(b_in_a_label)
Propafenone,Propranolol,reported,ndf-rt+openfda(a_in_b_label)
Propafenone,Quinidine,moderate,ndf-rt+openfda(a_in_b_label)
Propafenone,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Propafenone,Sertraline,reported,ndf-rt+openfda(a_in_b_label)
Propafenone,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Propafenone,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Propafenone,Tizanidine,severe,ndf-rt+openfda(a_in_b_label)
Propafenone,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Propafenone,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Propoxyphene,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Propoxyphene,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Propoxyphene,Rasagiline,severe,ndf-rt+openfda(a_in_b_label)
Propranolol,Quinidine,reported,ndf-rt+openfda(a_in_b_label)
Propranolol,Thioridazine,severe,ndf-rt+openfda(a_in_b_label)
Propranolol,Verapamil,reported,ndf-rt+openfda(a_in_b_label)
Propranolol,Rizatriptan,moderate,ndf-rt+openfda(a_in_b_label)
Propranolol,Ergotamine,severe,ndf-rt+openfda(a_in_b_label)
Protriptyline,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Protriptyline,Dextroamphetamine,moderate,ndf-rt+openfda(a_in_b_label)
Protriptyline,Cisapride,severe,ndf-rt+openfda(b_in_a_label)
Protriptyline,Tramadol,severe,ndf-rt+openfda(b_in_a_label)
Quinidine,Quinine,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Succinylcholine,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Thioridazine,severe,ndf-rt+openfda(b_in_a_label)
Quinidine,Timolol,reported,ndf-rt+openfda(a_in_b_label)
Quinidine,Vecuronium,reported,ndf-rt+openfda(a_in_b_label)
Quinidine,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Azithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Clarithromycin,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Sotalol,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Rifapentine,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Quinidine,Mifepristone,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Quinidine,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Aripiprazole,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Cisatracurium,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Quinidine,Atomoxetine,severe,ndf-rt+openfda(a_in_b_label)
Quinidine,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Quinine,Succinylcholine,reported,ndf-rt+openfda(a_in_b_label)
Quinine,Warfarin,moderate,ndf-rt+openfda(b_in_a_label)
Quinine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Quinine,Rifapentine,reported,ndf-rt+openfda(a_in_b_label)
Quinine,Dofetilide,reported,ndf-rt+openfda(a_in_b_label)
Quinine,Atorvastatin,moderate,ndf-rt+openfda(b_in_a_label)
Ranitidine,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Ranitidine,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Ranitidine,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Trazodone,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Dextroamphetamine,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Sertraline,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Paroxetine,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Mirtazapine,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Tolcapone,reported,ndf-rt+openfda(a_in_b_label)
Selegiline,Entacapone,moderate,ndf-rt+openfda(a_in_b_label)
Selegiline,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Selegiline,Dexmethylphenidate,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Duloxetine,severe,ndf-rt+openfda(a_in_b_label)
Selegiline,Venlafaxine,severe,ndf-rt+openfda(b_in_a_label)
Selegiline,Tramadol,severe,ndf-rt+openfda(b_in_a_label)
Selegiline,Desvenlafaxine,severe,ndf-rt+openfda(a_in_b_label)
Streptomycin,Vecuronium,reported,ndf-rt+openfda(a_in_b_label)
Succinylcholine,Desflurane,reported,ndf-rt+openfda(a_in_b_label)
Succinylcholine,Sevoflurane,moderate,ndf-rt+openfda(a_in_b_label)
Sufentanil,Tranylcypromine,severe,ndf-rt+openfda(b_in_a_label)
Sufentanil,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Tamoxifen,Warfarin,severe,ndf-rt+openfda(b_in_a_label)
Tamoxifen,Paroxetine,reported,ndf-rt+openfda(a_in_b_label)
Tamoxifen,Anastrozole,severe,ndf-rt+openfda(a_in_b_label)
Tamoxifen,Letrozole,moderate,ndf-rt+openfda(a_in_b_label)
Terazosin,Vardenafil,moderate,ndf-rt+openfda(a_in_b_label)
Thioridazine,Paroxetine,severe,ndf-rt+openfda(a_in_b_label)
Thioridazine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Thioridazine,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Thioridazine,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Thioridazine,Fluvoxamine,severe,ndf-rt+openfda(a_in_b_label)
Thioridazine,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Thioridazine,Atazanavir,moderate,ndf-rt+openfda(a_in_b_label)
Thioridazine,Darifenacin,moderate,ndf-rt+openfda(a_in_b_label)
Thioridazine,Tetrabenazine,reported,ndf-rt+openfda(a_in_b_label)
Thioridazine,Abiraterone,moderate,ndf-rt+openfda(a_in_b_label)
Timolol,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Tolmetin,Warfarin,moderate,ndf-rt+openfda(b_in_a_label)
Tranylcypromine,Trazodone,severe,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Dextroamphetamine,severe,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Sertraline,severe,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Paroxetine,severe,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Nefazodone,severe,ndf-rt+openfda(b_in_a_label)
Tranylcypromine,Mirtazapine,severe,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Tolcapone,reported,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Rizatriptan,moderate,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Entacapone,reported,ndf-rt+openfda(a_in_b_label)
Tranylcypromine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
