"name_a","name_b","severity","rxcui_a","rxcui_b","sources"
"Clofibrate","Warfarin","reported","2594","11289","ndf-rt"
"Clofibrate","Simvastatin","reported","2594","36567","ndf-rt"
"Clofibrate","Atorvastatin","reported","2594","83367","ndf-rt"
"Clofibrate","Pitavastatin","reported","2594","861634","ndf-rt"
"Primidone","Norethindrone","reported","8691","7514","ndf-rt"
"Primidone","Phenprocoumon","reported","8691","8150","ndf-rt"
"Primidone","Estropipate","reported","8691","33747","ndf-rt"
"Primidone","Dicumarol","reported","8691","1598","ndf-rt"
"Primidone","Cyclosporine","reported","8691","3008","ndf-rt"
"Primidone","Anisindione","reported","8691","17941","ndf-rt"
"Primidone","Nimodipine","reported","8691","7426","ndf-rt"
"Primidone","Clozapine","reported","8691","2626","ndf-rt"
"Primidone","Doxorubicin","reported","8691","3639","ndf-rt"
"Primidone","Guanfacine","reported","8691","40114","ndf-rt"
"Primidone","Tamoxifen","reported","8691","10324","ndf-rt"
"Primidone","Vincristine","reported","8691","11202","ndf-rt"
"Primidone","Warfarin","reported","8691","11289","ndf-rt"
"Primidone","Paclitaxel","reported","8691","56946","ndf-rt"
"Primidone","Risperidone","reported","8691","35636","ndf-rt"
"Primidone","Tacrolimus","reported","8691","42316","ndf-rt"
"Primidone","Nisoldipine","reported","8691","7435","ndf-rt"
"Primidone","Docetaxel","reported","8691","72962","ndf-rt"
"Primidone","Sirolimus","reported","8691","35302","ndf-rt"
"Primidone","Exemestane","reported","8691","258494","ndf-rt"
"Primidone","Imatinib","reported","8691","282388","ndf-rt"
"Primidone","Etonogestrel","reported","8691","14584","ndf-rt"
"Primidone","Voriconazole","reported","8691","121243","ndf-rt"
"Primidone","Sodium Oxybate","reported","8691","9899","ndf-rt"
"Primidone","Aripiprazole","reported","8691","89013","ndf-rt"
"Primidone","Aprepitant","reported","8691","358255","ndf-rt"
"Primidone","Gefitinib","reported","8691","328134","ndf-rt"
"Primidone","Bortezomib","reported","8691","358258","ndf-rt"
"Primidone","Telithromycin","reported","8691","274786","ndf-rt"
"Primidone","Erlotinib","reported","8691","337525","ndf-rt"
"Primidone","Estrone","reported","8691","4103","ndf-rt"
"Primidone","Quetiapine","reported","8691","51272","ndf-rt"
"Primidone","Toremifene","reported","8691","38409","ndf-rt"
"Primidone","Atazanavir","reported","8691","343047","ndf-rt"
"Primidone","Ramelteon","reported","8691","596205","ndf-rt"
"Primidone","Deferasirox","reported","8691","614373","ndf-rt"
"Primidone","Clozapine (Fazaclo)","reported","8691","542974","ndf-rt"
"Primidone","Sorafenib","reported","8691","495881","ndf-rt"
"Primidone","Ranolazine","reported","8691","35829","ndf-rt"
"Primidone","Sunitinib","reported","8691","357977","ndf-rt"
"Primidone","Darunavir","reported","8691","460132","ndf-rt"
"Primidone","Dasatinib","reported","8691","475342","ndf-rt"
"Primidone","Posaconazole","reported","8691","282446","ndf-rt"
"Primidone","Paliperidone","reported","8691","679314","ndf-rt"
"Primidone","Lapatinib","reported","8691","480167","ndf-rt"
"Primidone","Temsirolimus","reported","8691","657797","ndf-rt"
"Primidone","Maraviroc","reported","8691","620216","ndf-rt"
"Primidone","Nilotinib","reported","8691","662281","ndf-rt"
"Primidone","Fesoterodine","reported","8691","797195","ndf-rt"
"Primidone","Everolimus","reported","8691","141704","ndf-rt"
"Primidone","Tolvaptan","reported","8691","358257","ndf-rt"
"Primidone","Dronedarone","reported","8691","233698","ndf-rt"
"Primidone","Romidepsin","reported","8691","877510","ndf-rt"
"Primidone","Pazopanib","reported","8691","714438","ndf-rt"
"Primidone","Cabazitaxel","reported","8691","996051","ndf-rt"
"Primidone","Ulipristal","reported","8691","1005921","ndf-rt"
"Primidone","Lurasidone","reported","8691","1040028","ndf-rt"
"Primidone","Abiraterone","reported","8691","1100072","ndf-rt"
"Primidone","Roflumilast","reported","8691","1091836","ndf-rt"
"Primidone","Vandetanib","reported","8691","1098413","ndf-rt"
"Primidone","Boceprevir","reported","8691","1102129","ndf-rt"
"Primidone","Telaprevir","reported","8691","1102261","ndf-rt"
"Primidone","Rilpivirine","reported","8691","1102270","ndf-rt"
"Primidone","Rivaroxaban","reported","8691","1114195","ndf-rt"
"Primidone","Ticagrelor","reported","8691","1116632","ndf-rt"
"Primidone","Crizotinib","reported","8691","1148495","ndf-rt"
"Primidone","Axitinib","reported","8691","1242999","ndf-rt"
"Primidone","Ivacaftor","reported","8691","1243041","ndf-rt"
"Estrone","Saquinavir","reported","4103","83395","ndf-rt"
"Estrone","Ritonavir","reported","4103","85762","ndf-rt"
"Estrone","Letrozole","reported","4103","72965","ndf-rt"
"Estrone","Amprenavir","reported","4103","228656","ndf-rt"
"Estrone","Fosamprenavir","reported","4103","358262","ndf-rt"
"Estrone","Fosphenytoin","reported","4103","72236","ndf-rt"
"Estrone","Nelfinavir","reported","4103","134527","ndf-rt"
"Estrone","Atazanavir","reported","4103","343047","ndf-rt"
"Estrone","Tipranavir","reported","4103","190548","ndf-rt"
"Estrone","Darunavir","reported","4103","460132","ndf-rt"
"Estrone","Clobazam","reported","4103","21241","ndf-rt"
"Estrone","Ulipristal","reported","4103","1005921","ndf-rt"
"Sulfamethizole","Cyclosporine","reported","10179","3008","ndf-rt"
"Sulfamethizole","Methotrexate","reported","10179","6851","ndf-rt"
"Sulfamethizole","Pralatrexate","reported","10179","662019","ndf-rt"
"Disulfiram","Ethylestrenol","reported","3554","4162","ndf-rt"
"Disulfiram","Phenprocoumon","reported","3554","8150","ndf-rt"
"Disulfiram","Isosorbide","reported","3554","6057","ndf-rt"
"Disulfiram","Coal Tar,Crude","reported","3554","2635","ndf-rt"
"Disulfiram","Salicylic Acid","reported","3554","9525","ndf-rt"
"Disulfiram","Dicumarol","reported","3554","1598","ndf-rt"
"Disulfiram","Ethotoin","reported","3554","4136","ndf-rt"
"Disulfiram","Cyclosporine","reported","3554","3008","ndf-rt"
"Disulfiram","Anisindione","reported","3554","17941","ndf-rt"
"Disulfiram","Aluminum Chloride","reported","3554","46241","ndf-rt"
"Disulfiram","Aluminum Hydroxychloride","reported","3554","17610","ndf-rt"
"Disulfiram","Menthol","reported","3554","6750","ndf-rt"
"Disulfiram","Cascara Sagrada Extract","reported","3554","66869","ndf-rt"
"Disulfiram","Benzoin","reported","3554","1406","ndf-rt"
"Disulfiram","Cetylpyridinium Chloride","reported","3554","2287","ndf-rt"
"Disulfiram","Povidone-Iodine","reported","3554","8611","ndf-rt"
"Disulfiram","Chlorhexidine Gluconate","reported","3554","20791","ndf-rt"
"Disulfiram","Witch Hazel","reported","3554","89821","ndf-rt"
"Disulfiram","Tolnaftate","reported","3554","10637","ndf-rt"
"Disulfiram","Capsaicin","reported","3554","1992","ndf-rt"
"Disulfiram","Podofilox","reported","3554","8463","ndf-rt"
"Disulfiram","Clemastine","reported","3554","2578","ndf-rt"
"Disulfiram","Diphenhydramine","reported","3554","3498","ndf-rt"
"Disulfiram","Docusate","reported","3554","82003","ndf-rt"
"Disulfiram","Loperamide","reported","3554","6468","ndf-rt"
"Disulfiram","Nortriptyline","reported","3554","7531","ndf-rt"
"Disulfiram","Promethazine","reported","3554","8745","ndf-rt"
"Disulfiram","Sennosides","reported","3554","36387","ndf-rt"
"Disulfiram","Warfarin","reported","3554","11289","ndf-rt"
"Disulfiram","Teniposide","reported","3554","10362","ndf-rt"
"Disulfiram","Benzoin Compound","reported","3554","215648","ndf-rt"
"Disulfiram","P-V Tussin","reported","3554","219013","ndf-rt"
"Disulfiram","Castellani Paint","reported","3554","305064","ndf-rt"
"Disulfiram","Fungi Nail","reported","3554","217219","ndf-rt"
"Disulfiram","Fosphenytoin","moderate","3554","72236","ndf-rt+openfda"
"Norethindrone","Pentobarbital","reported","7514","8004","ndf-rt"
"Norethindrone","Rifampin","moderate","7514","9384","ndf-rt+openfda"
"Norethindrone","Ethotoin","reported","7514","4136","ndf-rt"
"Norethindrone","Secobarbital","reported","7514","9624","ndf-rt"
"Norethindrone","Sodium Tetradecyl Sulfate","reported","7514","9913","ndf-rt"
"Norethindrone","Butabarbital","reported","7514","477631","ndf-rt"
"Norethindrone","Methohexital","reported","7514","6847","ndf-rt"
"Norethindrone","Penicillin","reported","7514","70618","ndf-rt"
"Norethindrone","Thiopental","reported","7514","10493","ndf-rt"
"Norethindrone","Rifabutin","reported","7514","55672","ndf-rt"
"Norethindrone","Felbamate","moderate","7514","24812","ndf-rt+openfda"
"Norethindrone","Lamotrigine","moderate","7514","28439","ndf-rt+openfda"
"Norethindrone","Mycophenolate Mofetil","reported","7514","68149","ndf-rt"
"Norethindrone","Saquinavir","reported","7514","83395","ndf-rt"
"Norethindrone","Anastrozole","reported","7514","84857","ndf-rt"
"Norethindrone","Ritonavir","reported","7514","85762","ndf-rt"
"Norethindrone","Nevirapine","reported","7514","53654","ndf-rt"
"Norethindrone","Tizanidine","reported","7514","57258","ndf-rt"
"Norethindrone","Topiramate","moderate","7514","38404","ndf-rt+openfda"
"Norethindrone","Letrozole","reported","7514","72965","ndf-rt"
"Norethindrone","Acitretin","reported","7514","16818","ndf-rt"
"Norethindrone","Rifapentine","reported","7514","35617","ndf-rt"
"Norethindrone","Efavirenz","moderate","7514","195085","ndf-rt+openfda"
"Norethindrone","Modafinil","reported","7514","30125","ndf-rt"
"Norethindrone","Amprenavir","reported","7514","228656","ndf-rt"
"Norethindrone","Exemestane","reported","7514","258494","ndf-rt"
"Norethindrone","Oxcarbazepine","moderate","7514","32624","ndf-rt+openfda"
"Norethindrone","Mifepristone","reported","7514","6964","ndf-rt"
"Norethindrone","Bosentan","severe","7514","75207","ndf-rt+openfda"
"Norethindrone","Aprepitant","moderate","7514","358255","ndf-rt+openfda"
"Norethindrone","Fosamprenavir","severe","7514","358262","ndf-rt+openfda"
"Norethindrone","Mycophenolic Acid","reported","7514","7145","ndf-rt"
"Norethindrone","Ampicillin/Sulbactam","reported","7514","37415","ndf-rt"
"Norethindrone","Fosphenytoin","reported","7514","72236","ndf-rt"
"Norethindrone","Nelfinavir","reported","7514","134527","ndf-rt"
"Norethindrone","St. John's Wort","reported","7514","258326","ndf-rt"
"Norethindrone","Atazanavir","severe","7514","343047","ndf-rt+openfda"
"Norethindrone","Tipranavir","reported","7514","190548","ndf-rt"
"Norethindrone","Rufinamide","moderate","7514","69036","ndf-rt+openfda"
"Norethindrone","Darunavir","severe","7514","460132","ndf-rt+openfda"
"Norethindrone","Mycophenolate","reported","7514","265323","ndf-rt"
"Norethindrone","Clobazam","reported","7514","21241","ndf-rt"
"Norethindrone","Armodafinil","reported","7514","641465","ndf-rt"
"Norethindrone","Ulipristal","moderate","7514","1005921","ndf-rt+openfda"
"Norethindrone","Boceprevir","reported","7514","1102129","ndf-rt"
"Norethindrone","Telaprevir","reported","7514","1102261","ndf-rt"
"Echothiophate Iodide","Succinylcholine","severe","3740","10154","ndf-rt+openfda"
"Halothane","Ephedrine","reported","5095","3966","ndf-rt"
"Halothane","Labetalol","severe","5095","6185","ndf-rt+openfda"
"Halothane","Sodium Oxybate","reported","5095","9899","ndf-rt"
"Silver Sulfadiazine","Sulfacetamide","reported","9793","10169","ndf-rt"
"Glipizide","Rifampin","moderate","4821","9384","ndf-rt+openfda"
"Glipizide","Pindolol","reported","4821","8332","ndf-rt"
"Glipizide","Ketoconazole","reported","4821","6135","ndf-rt"
"Glipizide","Ciprofloxacin","reported","4821","2551","ndf-rt"
"Glipizide","Carteolol","reported","4821","2116","ndf-rt"
"Glipizide","Fluconazole","severe","4821","4450","ndf-rt+openfda"
"Glipizide","Norfloxacin","reported","4821","7517","ndf-rt"
"Glipizide","Ofloxacin","reported","4821","7623","ndf-rt"
"Glipizide","Acebutolol","reported","4821","149","ndf-rt"
"Glipizide","Betaxolol","reported","4821","1520","ndf-rt"
"Glipizide","Labetalol","reported","4821","6185","ndf-rt"
"Glipizide","Metoprolol","reported","4821","6918","ndf-rt"
"Glipizide","Penbutolol","reported","4821","7973","ndf-rt"
"Glipizide","Propranolol","moderate","4821","8787","ndf-rt+openfda"
"Glipizide","Timolol","reported","4821","10600","ndf-rt"
"Glipizide","Itraconazole","reported","4821","28031","ndf-rt"
"Glipizide","Rifabutin","reported","4821","55672","ndf-rt"
"Glipizide","Sotalol","reported","4821","9947","ndf-rt"
"Glipizide","Levofloxacin","reported","4821","82122","ndf-rt"
"Glipizide","Rifapentine","reported","4821","35617","ndf-rt"
"Glipizide","Gatifloxacin","reported","4821","228476","ndf-rt"
"Glipizide","Voriconazole","moderate","4821","121243","ndf-rt+openfda"
"Glipizide","Bisoprolol","reported","4821","19484","ndf-rt"
"Pancuronium Bromide","Tobramycin","reported","7884","10627","ndf-rt"
"Pancuronium Bromide","Oxytetracycline","reported","7884","7821","ndf-rt"
"Pancuronium Bromide","Salicylic Acid","reported","7884","9525","ndf-rt"
"Pancuronium Bromide","Enflurane","reported","7884","3920","ndf-rt"
"Pancuronium Bromide","Isoflurane","reported","7884","6026","ndf-rt"
"Pancuronium Bromide","Amikacin","reported","7884","641","ndf-rt"
"Pancuronium Bromide","Colistin","reported","7884","2709","ndf-rt"
"Pancuronium Bromide","Demeclocycline","reported","7884","3154","ndf-rt"
"Pancuronium Bromide","Gentamicin Sulfate","reported","7884","142438","ndf-rt"
"Pancuronium Bromide","Kanamycin","reported","7884","6099","ndf-rt"
"Pancuronium Bromide","Minocycline","reported","7884","6980","ndf-rt"
"Pancuronium Bromide","Netilmicin","reported","7884","7337","ndf-rt"
"Pancuronium Bromide","Paromomycin","reported","7884","7934","ndf-rt"
"Pancuronium Bromide","Quinidine","reported","7884","9068","ndf-rt"
"Pancuronium Bromide","Quinine","reported","7884","9071","ndf-rt"
"Pancuronium Bromide","Streptomycin","reported","7884","10109","ndf-rt"
"Pancuronium Bromide","Verapamil","reported","7884","11170","ndf-rt"
"Pancuronium Bromide","Desflurane","reported","7884","27340","ndf-rt"
"Pancuronium Bromide","Sevoflurane","reported","7884","36453","ndf-rt"
"Pancuronium Bromide","Varicella","reported","7884","11131","ndf-rt"
"Pancuronium Bromide","Tigecycline","reported","7884","384455","ndf-rt"
"Pentobarbital","Phenprocoumon","moderate","8004","8150","ndf-rt+openfda"
"Pentobarbital","Estropipate","reported","8004","33747","ndf-rt"
"Pentobarbital","Dicumarol","reported","8004","1598","ndf-rt"
"Pentobarbital","Cyclosporine","reported","8004","3008","ndf-rt"
"Pentobarbital","Anisindione","reported","8004","17941","ndf-rt"
"Pentobarbital","Warfarin","moderate","8004","11289","ndf-rt+openfda"
"Pentobarbital","Risperidone","reported","8004","35636","ndf-rt"
"Pentobarbital","Tacrolimus","reported","8004","42316","ndf-rt"
"Pentobarbital","Sirolimus","reported","8004","35302","ndf-rt"
"Pentobarbital","Etonogestrel","reported","8004","14584","ndf-rt"
"Pentobarbital","Sodium Oxybate","reported","8004","9899","ndf-rt"
"Pentobarbital","Aripiprazole","reported","8004","89013","ndf-rt"
"Pentobarbital","Estrone","moderate","8004","4103","ndf-rt+openfda"
"Pentobarbital","Quetiapine","reported","8004","51272","ndf-rt"
"Pentobarbital","Paliperidone","reported","8004","679314","ndf-rt"
"Pentobarbital","Temsirolimus","reported","8004","657797","ndf-rt"
"Pentobarbital","Everolimus","reported","8004","141704","ndf-rt"
"Pentobarbital","Tolvaptan","reported","8004","358257","ndf-rt"
"Pentobarbital","Ulipristal","reported","8004","1005921","ndf-rt"
"Ethylestrenol","Levamisole","reported","4162","6371","ndf-rt"
"Ethylestrenol","Cefotetan","reported","4162","2187","ndf-rt"
"Ethylestrenol","Methotrexate","reported","4162","6851","ndf-rt"
"Ethylestrenol","Warfarin","reported","4162","11289","ndf-rt"
"Ethylestrenol","Acitretin","reported","4162","16818","ndf-rt"
"Ethylestrenol","Sodium Oxybate","reported","4162","9899","ndf-rt"
"Ethylestrenol","Tinidazole","reported","4162","10612","ndf-rt"
"Cosyntropin","Aldesleukin","reported","2890","70223","ndf-rt"
"Cosyntropin","Ambenonium","reported","2890","623","ndf-rt"
"Corticotropin","Aldesleukin","reported","376","70223","ndf-rt"
"Corticotropin","Ambenonium","reported","376","623","ndf-rt"
"Phenprocoumon","Miconazole","reported","8150","6932","ndf-rt"
"Phenprocoumon","Petrolatum","reported","8150","8091","ndf-rt"
"Phenprocoumon","Rifampin","reported","8150","9384","ndf-rt"
"Phenprocoumon","Piroxicam","reported","8150","8356","ndf-rt"
"Phenprocoumon","Sulfinpyrazone","reported","8150","10205","ndf-rt"
"Phenprocoumon","Cholestyramine","reported","8150","2447","ndf-rt"
"Phenprocoumon","Salsalate","reported","8150","36108","ndf-rt"
"Phenprocoumon","Bismuth Subgallate","reported","8150","19476","ndf-rt"
"Phenprocoumon","Cimetidine","reported","8150","2541","ndf-rt"
"Phenprocoumon","Naproxen","reported","8150","7258","ndf-rt"
"Phenprocoumon","Thyroglobulin","reported","8150","10565","ndf-rt"
"Phenprocoumon","Menthol","reported","8150","6750","ndf-rt"
"Phenprocoumon","Sulfur","reported","8150","10223","ndf-rt"
"Phenprocoumon","Secobarbital","reported","8150","9624","ndf-rt"
"Phenprocoumon","Bismuth Subsalicylate","reported","8150","19478","ndf-rt"
"Phenprocoumon","Vitamin K","reported","8150","11258","ndf-rt"
"Phenprocoumon","Sodium Salicylate","reported","8150","9907","ndf-rt"
"Phenprocoumon","Bismuth Subnitrate","reported","8150","19477","ndf-rt"
"Phenprocoumon","Sodium Thiosalicylate","reported","8150","91100","ndf-rt"
"Phenprocoumon","Bismuth Subcarbonate","reported","8150","19475","ndf-rt"
"Phenprocoumon","Oxyphenbutazone","reported","8150","7816","ndf-rt"
"Phenprocoumon","Mefenamic Acid","reported","8150","6693","ndf-rt"
"Phenprocoumon","Para-Aminobenzoic Acid","reported","8150","74","ndf-rt"
"Phenprocoumon","Flurbiprofen","reported","8150","4502","ndf-rt"
"Phenprocoumon","Ketoconazole","reported","8150","6135","ndf-rt"
"Phenprocoumon","Methyl Salicylate","reported","8150","29787","ndf-rt"
"Phenprocoumon","Fluconazole","reported","8150","4450","ndf-rt"
"Phenprocoumon","Ketorolac Tromethamine","reported","8150","28200","ndf-rt"
"Phenprocoumon","Levamisole","reported","8150","6371","ndf-rt"
"Phenprocoumon","Etodolac","reported","8150","24605","ndf-rt"
"Phenprocoumon","Amiodarone","reported","8150","703","ndf-rt"
"Phenprocoumon","Diclofenac","reported","8150","3355","ndf-rt"
"Phenprocoumon","Fenoprofen","reported","8150","4331","ndf-rt"
"Phenprocoumon","Tolmetin","reported","8150","10636","ndf-rt"
"Phenprocoumon","Nabumetone","reported","8150","31448","ndf-rt"
"Phenprocoumon","Itraconazole","reported","8150","28031","ndf-rt"
"Phenprocoumon","Oxaprozin","reported","8150","32613","ndf-rt"
"Phenprocoumon","Paroxetine","reported","8150","32937","ndf-rt"
"Phenprocoumon","Levothyroxine","reported","8150","10582","ndf-rt"
"Phenprocoumon","Liothyronine","reported","8150","10814","ndf-rt"
